date,state,temp,hot_temp,maxtemp,mintemp,humidity,gust_speed_m_s,wind_speed_m_s,min_rainfall_mm,max_rainfall_mm
08-10-2024,Haryana,22.54,25.42,24.69,17.43,49.2,8.74,4.9,0,0
08-10-2024,Himachal Pradesh,24.77,28.35,28.35,21.59,57.8,5.71,2.63,0,0
08-10-2024,Jharkhand,29.84,33.95,33.69,23.57,61.6,11.58,5.45,0.87,3.81
08-10-2024,Karnataka,35.29,40.67,39.71,30.37,61.4,6.38,4.36,0,0
08-10-2024,Kerala,32.46,36.4,35.82,29.06,64,10.34,5.87,0,0
08-10-2024,Madhya Pradesh,33.26,37.56,36.87,30.66,41.7,4.68,2.15,0,0
08-10-2024,Maharashtra,34.37,39.09,38.9,29.84,64.2,8.88,5,0,0
08-10-2024,Manipur,24.27,28.87,28.7,15.73,79.1,7.07,4.13,0,0
08-10-2024,Meghalaya,25.93,31.61,30.98,22.77,84.6,9.83,5.08,0,0
08-10-2024,Mizoram,29.42,31.6,31.52,24.68,87.6,5.03,3.32,9.78,19.59
08-10-2024,Nagaland,24.36,27.24,25.77,21.23,72.3,2.26,1.34,0,0
08-10-2024,Odisha,30.17,35.04,34.27,26.46,60.2,3.4,2.33,0,0
08-10-2024,Punjab,26.74,28.26,28.09,22.42,57.8,3.56,1.75,0,0
08-10-2024,Rajasthan,34.26,38.01,37.18,28,39.8,7.72,4.49,0,0
08-10-2024,Sikkim,24.82,29.43,27.62,20.88,50.2,6.44,4.94,0.05,3.3
08-10-2024,Tamil Nadu,32.78,37.63,36.73,29.38,63.4,1.85,1.02,0,0
08-10-2024,Telangana,30.23,35.66,34.71,27.88,72.5,11.36,5.41,0,0
08-10-2024,Tripura,32.19,37.58,36.76,29.2,85.5,5.47,2.49,14.08,31.23
08-10-2024,Uttar Pradesh,29.59,35.6,34.87,26.61,60.5,4.71,2.69,0,0
08-10-2024,Uttarakhand,23.55,28.62,27.76,18.99,48.3,9.3,5.24,0,0
08-10-2024,West Bengal,30.03,33.9,33.9,24.29,64.3,3.12,2.27,0,0
08-10-2024,Andaman and Nicobar Islands,28.32,33.14,32.43,25.66,76.7,5.69,4.25,0,0
08-10-2024,Chandigarh,24.5,30.03,29.91,20.18,43.2,8.15,5.65,0,0
08-10-2024,Dadra and Nagar Haveli and Daman and Diu,31.03,35.98,34.7,26.56,67.5,6.07,3.34,0.19,0.99
08-10-2024,Delhi,22.24,27.87,26.98,20.82,65.2,2.41,1.24,0,0
08-10-2024,Jammu and Kashmir,25.07,31.58,30.77,19.74,54.4,4.52,3.25,0,0
08-10-2024,Ladakh,23.84,27.66,27.26,18.29,60.9,14.57,9.25,0,0
08-10-2024,Lakshadweep,32.18,37.83,36.24,28.5,80,6.58,4.17,0,0
08-10-2024,Puducherry,30.38,35.06,33.4,27.17,79.2,15.4,7.4,0.09,0.93
09-10-2024,Andhra Pradesh,30.27,35.03,34.53,23.34,80.9,4.02,2.67,0.2,1.85
09-10-2024,Arunachal Pradesh,27.49,33.05,31.97,23.34,87.9,6.05,3.78,0.7,26.5
09-10-2024,Assam,29.07,32.92,32.05,23.61,68.6,9.87,4.56,0,0
09-10-2024,Bihar,30.41,36.71,34.18,26.35,68.2,0.91,0.5,0.6,6.27
09-10-2024,Chhattisgarh,33.87,39.75,38.51,27.15,63.4,5,3.27,0,0
09-10-2024,Goa,29.81,35.85,34.63,28.61,83.7,5.94,3.41,0,0
09-10-2024,Gujarat,31.99,35.76,35.16,30.08,47.9,0.7,0.5,0,0
09-10-2024,Haryana,24.69,31.17,29.36,20.81,51.2,9.56,6.75,0,0
09-10-2024,Himachal Pradesh,21.57,26.95,25.91,18.67,59.6,2.81,1.86,0,0
09-10-2024,Jharkhand,28.3,33.43,32.62,23.25,62.2,5.41,3.67,0,0
09-10-2024,Karnataka,30.13,33.84,33.58,24.08,73.3,12.34,6.24,0,0
09-10-2024,Kerala,26.8,29.24,29.24,21.36,75.2,6.66,4.2,0,0
09-10-2024,Madhya Pradesh,33.78,37.37,36.96,28.18,37.3,8.03,5.39,0,0
09-10-2024,Maharashtra,33.23,39.04,37.55,28.59,57.1,3.16,1.97,0,0
09-10-2024,Manipur,27.53,30.82,30.57,23.76,80.9,5.16,2.88,0,0
09-10-2024,Meghalaya,26.77,32.08,30.93,23.22,84,6.07,3.02,0,0
09-10-2024,Mizoram,27.1,30.87,29.39,22.65,79.3,4.81,2.49,0,0
09-10-2024,Nagaland,26.71,32.86,30.7,23.03,82.7,11.56,5.65,0,0
09-10-2024,Odisha,30.01,35.22,34.24,24.68,62.2,4.13,2.48,0,0
09-10-2024,Punjab,25.72,29.17,28.9,20.41,55,4.73,3.53,0,0
09-10-2024,Rajasthan,31.76,37.16,36.5,26.36,46.3,10.14,5.32,0,0
09-10-2024,Sikkim,25.49,30.91,30.23,21.71,55.5,6.09,3.32,0,0
09-10-2024,Tamil Nadu,31.45,38.79,37.13,25.31,65.2,7.51,3.78,0,0
09-10-2024,Telangana,29.08,34.05,32.89,25.94,68.7,1.21,0.84,0,0
09-10-2024,Tripura,29.86,33.22,32.43,27.74,83.8,0.79,0.5,0,0
09-10-2024,Uttar Pradesh,35.45,38.1,37.55,32.86,70.4,11.07,7.2,0,0
09-10-2024,Uttarakhand,27.3,29.54,28.54,24.61,52.8,2.89,1.73,0,0
09-10-2024,West Bengal,30.59,35.24,34.21,28.35,68.1,0.79,0.5,0,0
09-10-2024,Andaman and Nicobar Islands,32.81,37.23,37.08,29.07,69.9,5.81,3.15,0,0
09-10-2024,Chandigarh,24.5,29.73,28.04,19.72,43.7,8.89,4.26,0,0
09-10-2024,Dadra and Nagar Haveli and Daman and Diu,34.53,39.55,38.88,30.14,70.2,6.22,2.96,0,0
09-10-2024,Delhi,22.21,27.04,26.77,17.17,43.8,10.56,5.01,0,0
09-10-2024,Jammu and Kashmir,21.43,24.91,24.13,18.31,59,11.46,5.57,0,0
09-10-2024,Ladakh,25.04,29.28,28.62,20.45,54.1,7.12,4.45,0,0
09-10-2024,Lakshadweep,32.37,37.51,36.93,27.69,69.7,1.4,1,0,0
09-10-2024,Puducherry,29.33,34.75,34.52,25.17,65.5,7.07,3.74,0,0
10-10-2024,Andhra Pradesh,27.47,31.24,30.64,23.5,74.5,5.83,4.13,0,0
10-10-2024,Arunachal Pradesh,26.02,32.43,30.17,23.1,82.5,7.3,3.67,0,0
10-10-2024,Assam,27.01,29.34,29.25,21.84,89.9,10.6,5.26,0,0
10-10-2024,Bihar,30.5,34.84,34.16,26.98,61.5,6.87,3.82,0,0
10-10-2024,Chhattisgarh,30.55,37.11,35.57,28.29,61.8,7.49,3.94,0,0
10-10-2024,Goa,29.17,30.7,30.5,24.04,70.3,8.53,4.04,0,0
10-10-2024,Gujarat,31.63,35.81,34.3,28.21,37,6,3.55,0,0
10-10-2024,Haryana,22.12,26.15,25.28,21.15,52.8,1.99,1.49,0,0
10-10-2024,Himachal Pradesh,28.03,31.49,30.3,22.49,52.5,6.31,4.41,0,0
10-10-2024,Jharkhand,29.35,34.73,33.77,24.92,54.7,6.6,4.18,0,0
10-10-2024,Karnataka,31.34,36.85,36.82,26.6,83.4,2.33,1.69,0,0
10-10-2024,Kerala,33.4,38.63,38.6,29.13,70.8,5.78,3.36,0,0
10-10-2024,Madhya Pradesh,30.09,34.24,33.55,25.02,47.1,6.81,4.38,0,0
10-10-2024,Maharashtra,34.94,38.3,38.18,26.81,66.8,0.88,0.5,0,0
10-10-2024,Manipur,23.21,28.66,28.3,17.3,77,0.83,0.5,0,0
10-10-2024,Meghalaya,24.98,29.26,28.7,18.64,79.7,7.06,3.95,0.66,9.77
10-10-2024,Mizoram,30.2,33.86,32.72,27.03,84.2,6.53,3.45,3.37,10.52
10-10-2024,Nagaland,27.69,35.37,33.42,24.49,79.7,5.15,3.29,0,0
10-10-2024,Odisha,31.53,35.64,34.87,28.42,51.2,3.51,2.35,1.03,5.3
10-10-2024,Punjab,25,29.31,28.57,23.15,56.1,5.53,2.78,0,0
10-10-2024,Rajasthan,30,36.47,35.26,23.21,38.2,4.96,2.41,0,0
10-10-2024,Sikkim,25.71,30.88,29.75,19.82,61.2,6.58,3.45,0,0
10-10-2024,Tamil Nadu,35.38,40.32,39.23,32.2,67.9,6.03,3.56,0.16,0.84
10-10-2024,Telangana,33.74,37.24,36.3,30.76,74.9,4.56,3.24,0,0
10-10-2024,Tripura,25.77,28.73,28.66,22.55,80.4,9.73,6.02,2.34,12.56
10-10-2024,Uttar Pradesh,30.69,35.48,34.87,27.09,60,6.81,5.1,0,0
10-10-2024,Uttarakhand,23.97,28.59,27,19.7,56.4,3.61,2.03,0,0
10-10-2024,West Bengal,29.39,31.64,31.23,24.74,58.1,7.94,3.65,0,0
10-10-2024,Andaman and Nicobar Islands,28.19,34.27,32.67,24.06,77.1,5.42,2.6,1.28,19.14
10-10-2024,Chandigarh,26.27,30.81,29.55,23.38,57.4,6.23,3.52,0,0
10-10-2024,Dadra and Nagar Haveli and Daman and Diu,33.36,37.76,36.2,30.81,70.2,11.64,6.47,0,0
10-10-2024,Delhi,24.71,27.34,26.44,19.64,54.9,4.16,2.71,0,0
10-10-2024,Jammu and Kashmir,21.96,25.67,24.3,19.73,52.5,5.42,3.34,0,0
10-10-2024,Ladakh,21.87,26.98,25.57,18.65,54.1,3.13,2.15,0,0
10-10-2024,Lakshadweep,30.24,35.75,34.73,26.7,65.1,2.61,1.69,0,0
10-10-2024,Puducherry,32.48,35.41,34.24,30.19,72.6,7.89,4.53,0.21,2.15
11-10-2024,Andhra Pradesh,31.07,35.39,34.3,27.3,68.2,7.75,4.06,0,0
11-10-2024,Arunachal Pradesh,25.48,31.76,30.21,19.78,80.3,4.39,3.07,1.55,8.63
11-10-2024,Assam,27.29,30.82,29.71,26.04,75.3,7.64,4.5,0,0
11-10-2024,Bihar,31.41,36.92,35.78,28.7,66.3,11.07,6.32,0,0
11-10-2024,Chhattisgarh,33.33,36.76,35.76,25.77,57.6,4.14,2.44,0,0
11-10-2024,Goa,31.41,35.14,34.83,30.59,75.1,8.11,5.19,0,0
11-10-2024,Gujarat,34.06,37.64,36.17,30.41,44.2,5.51,3.77,0,0
11-10-2024,Haryana,19.98,24.76,24.4,16.84,59.5,4.15,2.14,0,0
11-10-2024,Himachal Pradesh,24.16,27.16,27.06,18.97,55.9,5.8,2.83,0,0
11-10-2024,Jharkhand,30.11,33.93,33.76,27.48,61.5,7.5,5.34,0.14,0.5
11-10-2024,Karnataka,32.4,36.77,35.75,28.32,68,8.32,4.28,0,0
11-10-2024,Kerala,33.48,36.32,35.3,30.36,71.5,5.78,2.8,0,0
11-10-2024,Madhya Pradesh,33.4,36.16,35.63,29.32,45.1,5.93,4.48,0,0
11-10-2024,Maharashtra,31.7,36.45,36.4,27.73,58.5,16,7.67,0,0
11-10-2024,Manipur,26.77,31.45,30.21,20.47,83.9,6.51,3.02,3.26,43.84
11-10-2024,Meghalaya,28.35,32.16,31.99,25.18,80.9,2.38,1.44,0,0
11-10-2024,Mizoram,29.45,32.89,31.27,23.34,77.8,4.17,3.06,0,0
11-10-2024,Nagaland,26.74,31.19,29.25,24.08,82.5,6.5,4.62,0,0
11-10-2024,Odisha,27.9,33.18,31.94,24.84,61.8,7.27,4.86,0,0
11-10-2024,Punjab,24.89,31.52,30.97,21.82,54.6,8.01,5.56,0,0
11-10-2024,Rajasthan,34.76,37.22,36.87,30.77,35.6,2.91,1.69,0,0
11-10-2024,Sikkim,23,28.64,27.88,17.4,51.8,3.1,2.07,0,0
11-10-2024,Tamil Nadu,30.93,34.43,32.59,27.73,69,12.19,5.84,0,0
11-10-2024,Telangana,29,32.3,31.59,23.1,65,9.55,4.48,0,0
11-10-2024,Tripura,24.84,29.65,28.06,20.84,83.6,3.65,1.67,3,27.97
11-10-2024,Uttar Pradesh,27.56,33.23,32.06,21.78,66.1,2.42,1.27,0,0
11-10-2024,Uttarakhand,23.67,28.69,28.25,21.16,49.2,5.14,3.91,0,0
11-10-2024,West Bengal,29.66,36.07,35.35,24.22,55.8,0.8,0.5,0,0
11-10-2024,Andaman and Nicobar Islands,26.74,32.25,31.71,21.66,70.1,0.93,0.5,0,0
11-10-2024,Chandigarh,23.03,28.7,26.51,20.79,55.9,13.06,6.33,0.07,5.28
11-10-2024,Dadra and Nagar Haveli and Daman and Diu,34.58,38.18,37.38,29.75,58.3,2.04,1.1,0,0
11-10-2024,Delhi,22.79,26.74,25.84,19.95,57.6,4.47,3.39,0,0
11-10-2024,Jammu and Kashmir,24.88,30.36,29.65,22.81,62.1,2.28,1.17,0,0
11-10-2024,Ladakh,23.23,26.45,25.12,18.22,61.4,6.35,3.19,0,0
11-10-2024,Lakshadweep,30.6,35.24,33.79,27.83,63.9,11.07,5.14,0.02,0.73
11-10-2024,Puducherry,31.92,34.13,33.6,26.97,62.7,6.31,4,0.2,0.66
12-10-2024,Andhra Pradesh,28.93,31.16,30.33,24.48,70,3.45,1.59,0.15,0.72
12-10-2024,Arunachal Pradesh,29.4,33.75,33.73,26.06,77.4,0.78,0.5,0,0
12-10-2024,Assam,27.59,32.51,30.78,21.92,84.4,3.17,1.67,0,0
12-10-2024,Bihar,31.97,36.16,35.84,26.37,64.1,2.59,1.45,0,0
12-10-2024,Chhattisgarh,33.2,38.98,37.6,30.95,57.5,6.21,3.67,0,0
12-10-2024,Goa,29.33,31.96,31.48,28.95,73.4,1.59,0.85,0,0
12-10-2024,Gujarat,34.12,39.2,38.24,29.3,49.3,1,0.5,0,0
12-10-2024,Haryana,24.57,30.18,28.51,20.74,53.9,8.1,4.25,0,0
12-10-2024,Himachal Pradesh,22.48,27.04,27.01,17.84,69.1,1.75,1.3,0,0
12-10-2024,Jharkhand,29.87,34.3,33.92,24.92,69,1.7,1.29,0,0
12-10-2024,Karnataka,34.29,37.39,36.25,31.07,69,13.05,6.23,0.26,0.62
12-10-2024,Kerala,33.57,36.67,36.06,28.56,66.9,8.37,4.05,0.01,1.08
12-10-2024,Madhya Pradesh,30.91,36.54,35.33,27.78,43.1,7.17,5.42,0,0
12-10-2024,Maharashtra,30.92,34.5,33.89,26.92,56,4.5,2.27,0,0
12-10-2024,Manipur,24.72,29.94,29.29,20.28,79.4,10.44,6.04,0,0
12-10-2024,Meghalaya,28.56,32.62,31.44,22.27,71.4,7.23,4.75,0,0
12-10-2024,Mizoram,32.19,37.89,37.5,27.69,80.3,4.98,3.06,2.42,20.03
12-10-2024,Nagaland,26.73,30.41,29.67,23.27,74.4,6.76,4.19,0,0
12-10-2024,Odisha,29.52,33.64,33.29,24.89,71,3.25,1.79,0,0
12-10-2024,Punjab,24.39,29.2,28.71,21.21,50.3,6.51,3.76,0,0
12-10-2024,Rajasthan,32.72,39,37.52,30.81,41.2,1.79,0.83,0,0
12-10-2024,Sikkim,25.31,29.09,28.67,20.12,58.1,5.84,3.73,0,0
12-10-2024,Tamil Nadu,34.32,38.07,37.19,29.38,71.8,9.52,5.86,0,0
12-10-2024,Telangana,33.23,37.95,36.69,26.86,72.9,11.05,6.21,0,0
12-10-2024,Tripura,26.79,29.84,29.75,20.94,75,8.17,5.14,0,0
12-10-2024,Uttar Pradesh,33.3,37.85,37.49,29.31,63.8,5.02,3.74,0,0
12-10-2024,Uttarakhand,23.13,26.39,25.67,18.47,58.2,10.53,5.61,0,0
12-10-2024,West Bengal,28.91,32,31.15,25.33,72.5,6.15,3.43,0,0
12-10-2024,Andaman and Nicobar Islands,30.06,35.62,35.53,23.79,76.3,6.47,3.5,1.78,27.07
12-10-2024,Chandigarh,25.4,28.83,28.14,22.48,47.7,0.93,0.5,0,0
12-10-2024,Dadra and Nagar Haveli and Daman and Diu,33.22,40.04,39.08,28.87,54.7,6.8,4.62,0,0
12-10-2024,Delhi,23.48,27,26.66,17.63,53.1,8.11,5.12,0,0
12-10-2024,Jammu and Kashmir,24.87,28.4,28.18,22.21,49.3,6.37,3.43,0,0
12-10-2024,Ladakh,26.47,29.5,28.87,24,57.5,9.72,4.5,0,0
12-10-2024,Lakshadweep,31.74,35.2,34.58,29.9,71.1,4.47,3.27,0,0
12-10-2024,Puducherry,28.56,34.67,33.67,23.72,70.3,2.6,1.45,0,0
13-10-2024,Andhra Pradesh,28.62,34.81,33.33,26.87,82.6,6.47,3.13,0,0
13-10-2024,Arunachal Pradesh,25.31,30.64,30.39,21.37,81.5,6.45,3.32,2.93,40.11
13-10-2024,Assam,26.7,32.44,31.29,23.33,87.7,6.98,3.64,0,0
13-10-2024,Bihar,26.36,31.14,30.23,23.98,70.5,6.98,3.86,0,0
13-10-2024,Chhattisgarh,32.78,39.59,39.01,28.15,55.2,9.22,4.44,0,0
13-10-2024,Goa,28.95,33.85,32.87,21.47,82.1,7.27,5.54,0,0
13-10-2024,Gujarat,29.69,33.72,33.6,26.22,28.1,9.83,6.25,0,0
13-10-2024,Haryana,22.93,27.6,26.83,18.35,51.5,9.14,5.66,0,0
13-10-2024,Himachal Pradesh,23.8,27.62,27.24,20.82,58.5,2.73,1.33,0,0
13-10-2024,Jharkhand,29.2,32.77,30.96,26.47,63.2,4.53,2.9,0,0
13-10-2024,Karnataka,35.95,39.9,39.78,31.08,67.5,5.89,4.35,0,0
13-10-2024,Kerala,32.25,37.18,36.91,25.42,84.9,11.49,6.67,0,0
13-10-2024,Madhya Pradesh,32.92,37.37,37.33,29.84,36.1,8.67,4.55,0,0
13-10-2024,Maharashtra,31.76,39.08,37.92,27.02,56.1,7.73,4.14,0.01,0.58
13-10-2024,Manipur,28.08,32.04,31.46,23.79,69.3,5.72,3.61,2.61,15.96
13-10-2024,Meghalaya,27.48,34.46,32.54,22.02,80.5,5.13,2.4,0,0
13-10-2024,Mizoram,26.17,32.38,31.35,19.58,76.8,8.84,4.4,0.73,12.59
13-10-2024,Nagaland,27.86,34.17,33.06,25.05,75.2,9.92,5.76,0,0
13-10-2024,Odisha,31.02,36.62,35.53,28.81,61.3,4.94,3.72,0,0
13-10-2024,Punjab,22.85,26.5,26.38,17.47,44.5,4.25,2.69,0,0
13-10-2024,Rajasthan,31.13,37.24,36.03,25.05,42.4,11.02,5.3,0,0
13-10-2024,Sikkim,22.03,28.67,27.47,16.47,52.9,6.7,4.75,0,0
13-10-2024,Tamil Nadu,31.2,34.37,34.03,26.32,75.3,2.55,1.65,0,0
13-10-2024,Telangana,30.49,34.92,34.53,25.18,64.4,9,5.34,0,0
13-10-2024,Tripura,22.23,27.81,27.56,18.45,80.3,14.11,7,0,0
13-10-2024,Uttar Pradesh,32.64,36.97,36.71,26.1,64.6,4.9,3.44,0,0
13-10-2024,Uttarakhand,24.22,30.09,28.42,20.5,55.5,0.74,0.5,0,0
13-10-2024,West Bengal,32.22,38.77,37.97,26.71,68.6,2.95,2.15,0.22,1.25
13-10-2024,Andaman and Nicobar Islands,28.96,36.13,34.02,25.54,78.8,1.76,0.99,0,0
13-10-2024,Chandigarh,19.42,22.94,22.91,18.27,49.9,9.69,4.51,0,0
13-10-2024,Dadra and Nagar Haveli and Daman and Diu,35.25,38.28,36.97,30.27,57.9,12.36,6.97,0,0
13-10-2024,Delhi,22.88,31.38,28.99,20.41,39.1,4.19,1.99,0,0
13-10-2024,Jammu and Kashmir,22.22,25.01,24.86,17.98,59.8,1.07,0.5,0,0
13-10-2024,Ladakh,21.63,25.05,24.29,17.69,70.1,5.24,3.78,0,0
13-10-2024,Lakshadweep,32.12,34.47,33.65,30.42,64.4,10.11,6.63,0,0
13-10-2024,Puducherry,31.67,37.84,36.69,26.91,78.2,5.67,3.03,0,0
14-10-2024,Andhra Pradesh,31.15,34.95,33.55,29.87,63.9,8.47,4.18,0,0
14-10-2024,Arunachal Pradesh,28.13,32.31,32.17,23.72,80.7,3.49,2.58,0,0
14-10-2024,Assam,24.21,29.06,27.65,22.68,82.8,3.76,2.29,0,0
14-10-2024,Bihar,29.68,33.4,32.54,23.18,72.3,5.42,3.36,0,0
14-10-2024,Chhattisgarh,33.23,36.58,36.26,27.29,57.2,8.61,4.26,0,0
14-10-2024,Goa,30.48,38.02,36.98,24.44,71.9,6.98,4.75,3.68,31.46
14-10-2024,Gujarat,35.29,41.8,40.05,31.04,53.8,5.66,3.26,0,0
14-10-2024,Haryana,21.31,26.59,25.77,17.83,51.9,5.7,2.93,0,0
14-10-2024,Himachal Pradesh,23.52,25.52,24.33,18.5,54.5,3.95,2.89,0,0
14-10-2024,Jharkhand,30.64,37.22,36.74,25.87,69.5,5.58,4.29,0,0
14-10-2024,Karnataka,31.84,37.35,36.39,28.55,64.9,8.55,4.95,1.43,7.93
14-10-2024,Kerala,31.19,35.93,35.66,26.38,75.2,6.96,5.16,0.26,0.95
14-10-2024,Madhya Pradesh,27.55,31.46,31.39,24.27,39.1,0.94,0.5,0,0
14-10-2024,Maharashtra,34.2,39.42,37.82,27.55,63.3,4.73,2.6,0,0
14-10-2024,Manipur,26.19,29.76,28.11,22.69,86.6,6.9,4.23,8.5,76.19
14-10-2024,Meghalaya,27.8,35.44,33.74,24.95,88.1,2.84,1.7,2.68,13.56
14-10-2024,Mizoram,25.58,29.06,28.41,20.82,83.7,3.95,2.95,0,0
14-10-2024,Nagaland,27.8,33.81,32.42,23.7,83.1,7.26,3.43,0,0
14-10-2024,Odisha,31.67,35.73,34.81,28.35,59.6,7.9,3.78,0,0
14-10-2024,Punjab,23.69,27.63,25.96,17.76,63.2,6.7,3.19,0,0
14-10-2024,Rajasthan,32.26,36.58,35.55,27.92,33.5,4.74,3.45,0,0
14-10-2024,Sikkim,24.98,33.5,33.08,23.62,51.4,1.82,1.27,0,0
14-10-2024,Tamil Nadu,34.69,39.33,38.15,30.94,66.5,8.59,4.83,0,0
14-10-2024,Telangana,30.13,35.89,35.3,25.2,62.7,10.98,6.47,0,0
14-10-2024,Tripura,26.3,29.68,29.38,20.38,79.4,10.44,5.49,5.81,14.09
14-10-2024,Uttar Pradesh,32.69,38.45,37.7,28.34,54.3,8.22,5.57,0,0
14-10-2024,Uttarakhand,22.48,26.52,26.09,20.88,50.7,8.33,4.87,0,0
14-10-2024,West Bengal,30.02,34.21,33.12,29.57,80,2.73,1.25,0,0
14-10-2024,Andaman and Nicobar Islands,31.2,32.68,32.2,25.55,75.8,7,3.58,0,0
14-10-2024,Chandigarh,22.8,26.16,25.53,19.6,56.3,7.97,3.96,0,0
14-10-2024,Dadra and Nagar Haveli and Daman and Diu,34.05,41.56,40.45,28.11,66.6,0.91,0.5,0,0
14-10-2024,Delhi,23.35,26.13,25.66,19.61,54.2,2.65,1.75,0.34,1.44
14-10-2024,Jammu and Kashmir,22.85,28.86,27.45,19.62,67.1,4.62,2.33,0,0
14-10-2024,Ladakh,23.41,25.55,24.97,18.08,62,7.56,3.47,0,0
14-10-2024,Lakshadweep,33.2,38.49,37.32,28.06,69.2,5.89,2.85,0,0
14-10-2024,Puducherry,31.15,36.53,35.58,28.25,76.9,8.36,3.96,0,0
15-10-2024,Andhra Pradesh,33.92,38.48,38.14,32.29,76.1,5.26,2.65,0,0
15-10-2024,Arunachal Pradesh,26.92,30.93,29.81,21.62,76.2,9.75,5.05,0,0
15-10-2024,Assam,27.2,35.78,35.15,25.32,80.1,8.23,5.79,0,0
15-10-2024,Bihar,28.98,34.95,33.86,25.83,70.3,5.15,2.43,0,0
15-10-2024,Chhattisgarh,33.55,39.03,38.8,29.67,58.3,5.27,3.39,0,0
15-10-2024,Goa,30.61,36.35,34.81,25.85,76.8,5.05,2.54,0,0
15-10-2024,Gujarat,31.74,35.39,35.33,28.46,40.8,8.41,3.96,0,0
15-10-2024,Haryana,21.56,22.19,22.19,17.94,57.2,2.07,1.58,0,0
15-10-2024,Himachal Pradesh,21.84,27.16,26.55,19.55,47.7,12.93,6.25,0,0
15-10-2024,Jharkhand,29.42,35.33,34.36,26.65,69.8,2.04,1.22,0.21,1.01
15-10-2024,Karnataka,32.83,38.08,37.49,26.64,65.5,8.97,4.48,0,0
15-10-2024,Kerala,31.14,34.39,33.97,26.77,64.9,8.14,4.1,0,0
15-10-2024,Madhya Pradesh,29.87,34.55,34.36,28.29,49.7,10.59,5.99,0,0
15-10-2024,Maharashtra,29.87,34.98,34.21,25.45,57.1,7.22,4.83,0,0
15-10-2024,Manipur,26.69,29.93,29.14,22.43,81.1,8.04,4.5,1.48,67.35
15-10-2024,Meghalaya,28.28,32.65,30.88,25.57,73.5,12.6,6.66,0,0
15-10-2024,Mizoram,27.78,33.77,32.53,25.5,87.6,6.52,3.07,0,0
15-10-2024,Nagaland,23.19,25.68,25.11,21.55,71.6,4.63,2.37,0,0
15-10-2024,Odisha,33.09,38.19,37.95,31.02,65.6,4.65,2.3,0,0
15-10-2024,Punjab,22.5,27.44,26.64,16.78,67.1,8.55,4.97,0,0
15-10-2024,Rajasthan,31.17,34.92,33.71,25.35,36.1,1.87,0.98,0,0
15-10-2024,Sikkim,22.72,25.93,24.54,19.51,54.2,6.57,3.41,0,0
15-10-2024,Tamil Nadu,34.49,38.39,37.48,31.04,71.9,8.42,4.6,0,0
15-10-2024,Telangana,30.8,34.82,33.64,28.66,71.8,3.69,2.31,0,0
15-10-2024,Tripura,24.22,29.84,28.89,20.38,77.6,14.07,6.69,0,0
15-10-2024,Uttar Pradesh,33.39,36.87,36.44,29.9,59.1,6.24,4.19,0,0
15-10-2024,Uttarakhand,23.8,27.38,26.97,17.62,51.5,9.49,4.74,0,0
15-10-2024,West Bengal,31.98,37.83,37.53,28.52,59.8,1.45,0.93,0,0
15-10-2024,Andaman and Nicobar Islands,27.19,31.96,31.92,23.86,72.7,6.16,3.95,0,0
15-10-2024,Chandigarh,22.7,27.31,27.29,19.23,54.4,4.51,2.61,0,0
15-10-2024,Dadra and Nagar Haveli and Daman and Diu,32.99,37.95,37.38,29.48,75.5,7.78,3.83,0,0
15-10-2024,Delhi,26.07,30.23,29.17,23.1,55.7,1.44,1.09,0,0
15-10-2024,Jammu and Kashmir,23.53,26.52,26.11,18.3,52.8,3.09,1.66,0,0
15-10-2024,Ladakh,24.98,30.12,29.99,21.64,51.2,4.66,3.22,0,0
15-10-2024,Lakshadweep,27.84,30.61,30.32,22.32,64.8,9.68,4.43,0,0
15-10-2024,Puducherry,30.11,34.08,32.87,24.95,72,8.65,6.22,0,0
16-10-2024,Andhra Pradesh,32.59,37.04,36.28,28.69,66.6,6.53,3.57,0,0
16-10-2024,Arunachal Pradesh,29.49,35.08,34.47,24.4,79.7,7.55,5.12,0,0
16-10-2024,Assam,27.11,31.45,29.98,23.19,91.3,3.54,1.88,0,0
16-10-2024,Bihar,28.23,31.43,30.53,27.17,56.9,6.2,4.52,0,0
16-10-2024,Chhattisgarh,33.42,36.07,36.06,29.32,57.2,4.39,2.19,0,0
16-10-2024,Goa,29.84,33.52,32.16,26.36,77.8,3.89,2.31,0,0
16-10-2024,Gujarat,29.3,32.68,31.3,25.02,34.7,9.37,4.73,0,0
16-10-2024,Haryana,21.2,23.86,23.65,15.88,40.1,6.94,3.23,0,0
16-10-2024,Himachal Pradesh,23.71,28.3,28.12,18.1,54.9,4.71,2.71,0,0
16-10-2024,Jharkhand,29.32,32.95,31.65,25.71,67.9,9.03,5.37,0,0
16-10-2024,Karnataka,34.34,40.19,38.73,32.96,60.7,1.11,0.72,0,0
16-10-2024,Kerala,30.67,34.42,33.53,27.92,75.5,6.56,3.53,0,0
16-10-2024,Madhya Pradesh,30.56,33.68,33.12,27.9,45.9,0.73,0.5,0,0
16-10-2024,Maharashtra,34.37,39.36,38.04,29.95,66.9,8.87,4.12,0,0
16-10-2024,Manipur,27.59,30.49,30.35,24.17,89.9,3.83,2.36,0,0
16-10-2024,Meghalaya,28.61,32.75,32.28,23.63,71.8,8.69,6.17,0,0
16-10-2024,Mizoram,27.84,30.65,30.13,23.59,81.3,6.98,4.17,0,0
